date,game_id,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1125,,Away,UTRioGrandeValley,29,26,55,NL,137.5,1600,75
1125,,Home,Texas,45,46,91,NL,21,-6000,8
1125,,Away,GeorgiaState,38,39,123,144,147,320,76.5
1125,,Home,GeorgiaTech,31,46,120,8,8,-380,7
1125,,Away,EasternIllinois,20,47,67,NL,134,1500,71
1125,,Home,Wisconsin,43,34,77,NL,21,-5000,9
1125,,Away,CalIrvine,36,36,72,143,143.5,135,78.5
1125,,Home,Pepperdine,41,45,86,2,3,-155,0.5
1125,,Away,UCLA,28,30,58,1,3,-165,3
1125,,Home,SanDiegoState,34,39,73,133,132.5,145,71
1125,,Away,MontanaState,49,42,91,136.5,144,550,78.5
1125,,Home,UNLV,31,47,78,13,11.5,-800,10.5
1125,,Away,CaliforniaBaptist,39,40,87,NL,144,1200,76
1125,,Home,USC,39,40,95,NL,19,-3000,10
1125,,Away,SouthernUtah,42,41,83,140,143.5,175,78.5
1125,,Home,LoyolaMarymount,41,44,85,4,4.5,-200,3
1125,,Neutral,EastTennState,24,23,47,1,142,240,73.5
1125,,Neutral,AbileneChristian,34,36,70,137.5,6.5,-280,1
1125,,Neutral,AustinPeay,27,45,72,7.5,6.5,-280,4.5
1125,,Neutral,NebraskaOmaha,26,40,66,151,150.5,240,78.5
1125,,Neutral,Liberty,32,32,64,124.5,124.5,400,69
1125,,Neutral,Purdue,39,38,77,10.5,9.5,-500,3.5
1125,,Neutral,Clemson,26,27,53,5,4.5,-200,1.5
1125,,Neutral,MississippiState,19,23,42,137.5,132,175,68
1125,,Neutral,Villanova,34,42,76,14,14,-1400,8.5
1125,,Neutral,BostonCollege,34,33,67,140,145.5,800,75.5
1125,,Away,SIUEdwardsville,18,34,52,NL,139,2000,73
1125,,Home,SaintLouis,48,41,89,NL,24,-10000,7.5
1125,,Away,NorthDakotaState,20,28,48,145,135.5,145,pk
1125,,Home,Nevada,29,33,62,3,3.5,-165,70
1125,,Away,ArizonaState,48,46,94,8,6.5,-290,2
1125,,Home,RhodeIsland,41,47,88,150.5,152.5,245,82.5
1125,,Away,Ohio,41,43,84,NL,21.5,-6000,8.5
1125,,Home,ChicagoState,29,32,61,NL,151,1600,78.5
1125,,Away,California,31,32,63,NL,136,110,pk
1125,,Home,OregonState,36,35,71,NL,2,-130,72.5
1125,,Away,IllinoisState,25,42,67,NL,133,1200,71
1125,,Home,OhioState,42,52,94,NL,18.5,-3000,6.5
1125,,Away,Towson,19,35,54,NL,121,1300,64
1125,,Home,Virginia,42,47,89,NL,18.5,-3500,6
1125,,Away,SeattleU,31,53,84,NL,140,145,1.5
1125,,Home,Portland,39,33,72,NL,3.5,-165,77
1125,,Neutral,SaintMarysCA,26,30,56,138.5,133,190,1.5
1125,,Neutral,Memphis,43,30,73,7.5,5,-220,71.5
1125,,Neutral,WesternKentucky,39,54,93,141,3,-150,0.5
1125,,Neutral,NorthernIowa,31,56,87,1,140.5,130,76.5
1125,,Neutral,WestVirginia,37,42,79,10.5,11,-700,5.5
1125,,Neutral,SouthDakotaState,32,39,71,147,145.5,500,76.5
1125,,Neutral,UtahState,41,28,69,4,3,-170,pk
1125,,Neutral,VaCommonwealth,38,47,85,137.5,136.5,150,73.5
1125,,Away,GeorgeWashington,30,41,71,NL,127,110,1.5
1125,,Home,Navy,41,37,78,NL,2,-130,69.5
1125,,Away,Mt.St.Mary's,28,34,62,NL,1.5,-118,69.5
1125,,Home,MorganState,22,33,55,NL,134,-102,1.5
1125,,Away,SacredHeart,25,38,63,NL,138,2000,71.5
1125,,Home,Rutgers,40,46,86,NL,27,-10000,12
1125,,Away,Radford,31,31,62,NL,128.5,1400,68.5
1125,,Home,VirginiaTech,37,40,77,NL,19,-4000,9.5
1125,,Away,McNeeseState,28,27,55,NL,153,700,0.5
1125,,Home,Nebraska,50,52,102,NL,13,-1100,81.5
1125,,Away,PrairieViewAM,32,34,66,NL,146,800,75.5
1125,,Home,ArkansasLittleRock,29,42,71,NL,14.5,-1400,8.5
1125,,Away,AppalachianState,45,36,81,NL,15.5,-2000,3.5
1125,,Home,SouthCarolinaState,23,38,61,NL,138.5,1000,73.5
1125,,Away,Lamar,15,30,45,NL,138.5,1600,71.5
1125,,Home,Houston,35,54,89,NL,22,-6000,7.5
1125,,Away,NorthCarolinaAT,19,41,60,NL,151.5,NL,81
1125,,Home,Illinois,58,64,122,NL,30,NL,10.5
1125,,Away,AlcornState,27,23,50,NL,146.5,1400,79
1125,,Home,UAB,50,49,99,NL,19.5,-4000,4.5
1125,,Away,DelawareState,30,21,51,NL,149.5,1600,81.5
1125,,Home,WakeForest,59,52,111,NL,22.5,-6000,7.5
1125,,Away,NorthCarolinaCentral,29,38,67,NL,146,NL,78
1125,,Home,Iowa,44,53,97,NL,29,NL,13.5
1125,,Away,FairleighDickinson,35,31,66,NL,2.5,-145,2.5
1125,,Home,Quinnipiac,42,42,84,NL,149,125,79.5
1125,,Away,MDBaltimoreCo,30,32,62,NL,142,700,75
1125,,Home,Georgetown,36,34,70,NL,13,-1100,6.5
1125,,Away,EasternKentucky,50,30,80,NL,156.5,115,83.5
1125,,Home,NorthFlorida,34,33,67,NL,2,-135,3.5
1125,,Away,NorthwesternState,29,29,58,NL,145.5,2000,80.5
1125,,Home,TexasTech,57,44,101,NL,27,-10000,7.5
1125,,Away,FloridaAM,28,28,56,NL,132.5,200,72.5
1125,,Home,FlaGulfCoast,32,33,65,NL,5.5,-240,2.5
1125,,Away,St.FrancisPA,46,34,80,NL,138,1100,75.5
1125,,Home,Pittsburgh,33,37,70,NL,16,-2500,13
1125,,Away,SELouisiana,27,31,63,NL,147,450,77
1125,,Home,IPFW,37,21,67,NL,10,-600,3.5
1125,,Away,HighPoint,29,44,73,NL,137.5,1400,72.5
1125,,Home,Davidson,31,51,82,NL,18.5,-4000,9.5
1125,,Away,MississippiValleyState,30,32,62,NL,161,NL,88.5
1125,,Home,Arkansas,61,81,142,NL,39.5,NL,16.5
1125,,Away,HoustonBaptist,16,29,45,NL,156,NL,78.5
1125,,Home,TCU,38,31,69,NL,29,NL,12.5
1125,,Away,CentralConnecticut,41,34,75,NL,141.5,NL,74
1125,,Home,Connecticut,48,54,102,NL,26.5,NL,8.5
1125,,Away,SamHoustonSt,27,40,67,NL,141,1400,73.5
1125,,Home,SMU,42,55,97,NL,17.5,-4000,6
1125,,Away,Grambling,23,30,53,NL,138,650,77.5
1125,,Home,GrandCanyon,34,35,69,NL,12.5,-1000,8
1125,,Away,CharlestonSou,31,30,61,NL,143.5,1400,76
1125,,Home,NCState,43,52,95,NL,19,-4000,7.5
1125,,Away,TexasSouthern,31,21,52,NL,143.5,450,78.5
1125,,Home,WashingtonState,28,28,56,NL,10,-600,2.5
1125,,Away,NichollsState,44,57,101,NL,143,135,74
1125,,Home,UCDavis,48,45,93,NL,3,-155,15.5
1125,,Away,ArkPineBluff,18,39,57,NL,136,NL,NL
1125,,Home,Marquette,50,49,99,NL,31,NL,NL
1125,,Away,SanFrancisco,30,38,68,NL,16,-2500,NL
1125,,Home,UMassLowell,24,52,76,NL,148.5,1100,NL
1126,,Away,Bradley,20,30,50,NL,140,400,71
1126,,Home,Xavier,22,29,51,NL,10,-500,6
1126,,Away,Toledo,43,37,80,NL,10.5,-500,1.5
1126,,Home,Oakland,20,33,53,NL,146.5,400,76
1126,,Away,Gonzaga,54,48,102,2.5,4,-185,0.5
1126,,Home,Kansas,46,44,90,147.5,153.5,165,85.5
1126,,Away,LaSalle,28,37,65,NL,143.5,330,76
1126,,Home,St.Johns,34,48,82,NL,8,-400,3.5
1126,,Away,Auburn,44,40,96,8.5,7.5,-340,3
1126,,Home,St.Josephs,36,48,91,151.5,156,280,83
1126,,Neutral,NebraskaOmaha,32,28,60,NL,142,110,75.5
1126,,Neutral,MiddleTennSt,19,40,59,NL,2,-130,4
1126,,Neutral,EastTennState,36,30,66,NL,146,360,77
1126,,Neutral,AustinPeay,36,31,67,NL,9,-430,6
1126,,Neutral,WesternKentucky,34,41,75,NL,151.5,165,77.5
1126,,Neutral,Memphis,35,34,69,NL,4,-185,2.5
1126,,Neutral,VaCommonwealth,33,33,66,NL,145.5,450,77.5
1126,,Neutral,WestVirginia,42,36,78,NL,10.5,-600,3.5
1126,,Neutral,NorthernIowa,39,25,64,NL,2.5,-145,73.5
1126,,Neutral,SaintMarysCA,31,35,66,NL,136,125,0.5
1126,,Neutral,UtahState,29,30,59,NL,2.5,-140,5
1126,,Neutral,SouthDakotaState,44,39,83,NL,145.5,120,77
1126,,Neutral,Liberty,40,44,84,NL,123.5,190,68.5
1126,,Neutral,MississippiState,41,32,73,NL,5,-220,3
1126,,Neutral,Purdue,28,42,70,NL,2,-135,3.5
1126,,Neutral,Clemson,36,45,81,NL,132,115,70.5
1126,,Away,Nevada,35,34,69,NL,154,175,78
1126,,Home,Nebraska,29,37,66,NL,5,-200,4.5
1126,,Neutral,BostonCollege,30,39,69,NL,149.5,110,76.5
1126,,Neutral,RhodeIsland,31,33,64,NL,1.5,-120,1.5
1126,,Neutral,Villanova,41,42,83,NL,6,-250,1
1126,,Neutral,ArizonaState,32,42,74,NL,157,210,83.5
1126,,Away,SIUEdwardsville,34,47,81,NL,153.5,NL,81.5
1126,,Home,LSU,49,45,94,NL,30,NL,13.5
1126,,Away,ChicagoState,17,21,38,NL,152,NL,77.5
1126,,Home,Illinois,47,50,97,NL,41.5,NL,17
1126,,Away,SanFrancisco,34,45,79,NL,8,-380,4
1126,,Home,Towson,30,38,68,NL,139.5,320,74.5
1126,,Away,NorthCarolinaCentral,36,33,85,NL,136,125,73.5
1126,,Home,Southern,38,31,78,NL,2.5,-145,0.5
1126,,Away,Howard,27,51,78,149.5,152,NL,81
1126,,Home,Belmont,48,47,95,12,14.5,NL,2
1126,,Away,MississippiValleyState,27,35,62,NL,154.5,NL,81.5
1126,,Home,NorthTexas,51,65,116,NL,38,NL,16.5
1126,,Away,NewOrleans,27,34,61,150.5,153.5,1700,82.5
1126,,Home,BYU,41,45,86,18,22,-7000,10.5
1126,,Away,Ohio,35,49,84,NL,NL,NL,5.5
1126,,Home,N.CarolinaAT,35,37,72,NL,NL,NL,77.5
1127,,Away,Auburn,35,32,67,NL,169,1200,88
1127,,Home,Gonzaga,49,41,90,NL,18,-3000,7.5
1127,,Away,SanFrancisco,21,40,61,NL,131.5,900,68
1127,,Home,Virginia,24,36,60,NL,15,-1600,9
1127,,Away,Toledo,38,35,73,NL,135.5,375,74
1127,,Home,Xavier,34,42,76,NL,9,-450,7.5
1127,,Away,Troy,26,40,66,155.5,161.5,375,82
1127,,Home,WesternCarolina,26,38,64,8.5,8.5,-450,6
1127,,Away,Ohio,34,41,75,NL,146,1100,78
1127,,Home,Illinois,35,42,77,NL,16,-2500,9
1127,,Away,FloridaAtlantic,20,30,50,5,2.5,-155,2.5
1127,,Home,JacksonvilleState,24,36,60,134,134.5,135,68.5
1127,,Away,Drake,30,39,69,8,9.5,-450,3.5
1127,,Home,southDakota,20,33,53,146.5,146.5,375,74
1127,,Away,Belmont,41,36,77,NL,2.5,-145,1.5
1127,,Home,GeorgeMason,40,27,67,NL,146,125,80.5
1127,,Away,St.Josephs,36,36,72,NL,155,1500,83
1127,,Home,Kansas,44,50,94,NL,20.5,-5000,9
1127,,Away,Bradley,43,31,74,NL,16,-1800,5.5
1127,,Home,Oakland,28,32,60,NL,131.5,950,72
1127,,Away,Pepperdine,39,31,98,143,147.5,250,78.5
1127,,Home,UCLA,32,38,107,6.5,7,-300,5
1127,,Away,BoiseState,19,39,58,144.5,142,600,72
1127,,Home,Houston,34,34,68,11.5,12.5,-900,4
1127,,Away,UCDavis,35,28,63,144,143,270,77
1127,,Home,SantaClara,36,30,66,7,7.5,-330,4
1127,,Away,SetonHall,38,32,70,141,135,200,74
1127,,Home,Louisville,38,33,71,6,5.5,-240,3.5
1127,,Away,LaSalle,19,32,51,NL,138,115,70
1127,,Home,St.Peter's,21,41,62,NL,2,-135,1
1127,,Away,Towson,25,40,65,NL,153,300,79.5
1127,,Home,Buffalo,41,33,74,NL,8,-360,2.5
1127,,Away,CalIrvine,25,33,58,135,131,650,70
1127,,Home,SanDiegoState,34,43,77,13,12.5,-1000,5
1127,,Away,EasternIllinois,26,24,50,149.5,150.5,850,77
1127,,Home,Marquette,38,37,75,14.5,14.5,-1500,5.5
1127,,Away,ArkansasLittleRock,30,40,70,143,144,180,76
1127,,Home,NCGreensboro,36,41,77,2.5,5,-210,2
1127,,Away,Valparaiso,34,37,71,143.5,143.5,220,77
1127,,Home,Vanderbilt,34,43,77,6,6,-260,3.5
1127,,Away,UTArlington,28,43,71,142.5,143,240,78.5
1127,,Home,LouisianaTech,38,38,76,6,6.5,-280,1.5
1127,,Away,Mercer,38,45,83,144.5,140,600,75
1127,,Home,GeorgiaTech,35,38,73,13,12,-900,8.5
1127,,Away,Colorado,30,46,76,6,5,-230,4
1127,,Home,KansasState,31,27,58,133.5,135.5,195,72.5
1127,,Away,Richmond,47,35,82,21,21,-5000,10
1127,,Home,MoreheadState,40,24,64,142,139,1500,77
1127,,Neutral,MiddleTennSt,22,21,43,NL,130,-125,69
1127,,Neutral,EastTennState,24,33,57,NL,1.5,105,0.5
1127,,Neutral,AbileneChristian,43,37,80,NL,142.5,120,75
1127,,Neutral,AustinPeay,26,46,72,NL,2,-140,5
1127,,Neutral,WesternKentucky,36,28,64,NL,142.5,210,74
1127,,Neutral,WestVirginia,33,37,70,NL,5.5,-250,5
1127,,Neutral,UtahState,39,43,82,NL,136,125,75.5
1127,,Neutral,NorthernIowa,40,31,71,NL,2.5,-145,1
1127,,Neutral,SouthDakotaState,24,35,59,NL,2.5,-140,5
1127,,Neutral,SaintMarysCA,38,34,72,NL,135.5,120,73
1127,,Neutral,VaCommonwealth,33,37,70,NL,141.5,230,77
1127,,Neutral,Memphis,29,30,59,NL,6,-270,5
1127,,Away,ArkansasState,22,34,56,157.5,158.5,750,NL
1127,,Home,Marshall,29,41,70,13.5,14,-1300,NL
1127,,Away,NorfolkState,35,48,83,141.5,141.5,125,76
1127,,Home,JamesMadison,38,35,73,1,2.5,-145,2
1127,,Away,Evansville,34,27,61,130,130,125,69
1127,,Home,PrairieViewAM,32,32,64,pk,2.5,-145,2
1127,,Away,SamHoustonSt,15,37,52,145.5,146.5,NL,73
1127,,Home,TexasTech,43,41,84,29,27,NL,11
1127,,Away,Rice,32,36,68,5.5,4.5,-210,2
1127,,Home,IncarnateWord,31,22,53,145,143,180,74.5
1127,,Away,Lamar,30,27,57,140.5,142,350,73
1127,,Home,Tulane,21,45,66,5.5,10,-420,7
1127,,Away,EasternKentucky,38,22,60,NL,8,-360,1.5
1127,,Home,CharlestonSou,21,29,50,NL,147.5,300,76
1127,,Away,Navy,25,27,52,136.5,134.5,1000,71
1127,,Home,Maryland,32,50,82,15.5,16,-2000,7.5
1127,,Away,Bryant,51,33,84,143.5,154,1500,84.5
1127,,Home,Syracuse,44,41,85,23.5,22.5,-5000,13
1127,,Away,NCWilmington,31,45,76,149,160.5,220,82
1127,,Home,NCAsheville,35,33,68,6,6,-260,3
1127,,Away,NorthCarolinaAT,31,43,74,NL,11.5,-800,4.5
1127,,Home,ChicagoState,23,21,44,NL,151.5,550,78.5
1127,,Away,Grambling,23,32,55,135.5,140.5,NL,74.5
1127,,Home,Arizona,39,35,74,26,30,NL,13.5
1127,,Away,Southern,35,41,76,147.5,152.5,NL,81.5
1127,,Home,Iowa,58,45,103,24,27.5,NL,12.5
1127,,Away,NorthFlorida,28,23,51,154,154,1400,80.5
1127,,Home,NCState,42,44,86,20.5,20.5,-4000,9
1127,,Away,IdahoState,15,36,51,149.5,154.5,270,75
1127,,Home,NichollsState,35,35,70,5,8,-330,1.5
1127,,Away,Longwood,34,26,60,NL,141.5,1600,76.5
1127,,Home,WakeForest,34,37,71,NL,20.5,-6000,12.5
1127,,Away,FairleighDickinson,33,42,75,144.5,145.5,1500,80.5
1127,,Home,Rutgers,47,49,96,21,25.5,-5000,12
1127,,Away,Hartford,26,31,57,143.5,145.5,1500,74.5
1127,,Home,Connecticut,38,31,69,21.5,23.5,-5000,12
1127,,Away,ArkPineBluff,19,39,58,126.5,128,NL,67.5
1127,,Home,Wisconsin,53,39,92,36,38.5,NL,15.5
1127,,Away,CentralConn,22,35,57,NL,145.5,270,76
1127,,Home,Army,38,41,79,NL,7.5,-330,2
1128,,Away,NorthDakotaState,36,21,57,144,141,400,78.5
1128,,Home,Nebraska,43,36,79,7.5,9,-500,4
1128,,Away,Drexel,34,40,74,142.5,148,425,78.5
1128,,Home,Pittsburgh,46,37,83,8.5,10,-550,3
1128,,Away,Troy,29,21,50,NL,2.5,-145,4.5
1128,,Home,NCWilmington,42,31,73,NL,146,125,75.5
1128,,Away,LSU,28,53,81,NL,153.5,125,1.5
1128,,Home,SaintLouis,38,47,85,NL,2.5,-145,79.5
1128,,Away,TexasSanAntonio,29,35,64,2,5.5,-240,4
1128,,Home,UTRioGrandeValley,34,47,81,153,155,200,80
1128,,Away,IdahoState,30,31,61,NL,137.5,350,71.5
1128,,Home,UCDavis,25,45,70,NL,9,-420,7.5
1128,,Away,VMI,35,30,65,NL,151.5,1500,80
1128,,Home,PennState,37,49,86,NL,19.5,-5000,11
1128,,Away,CSNorthridge,25,36,61,149,143.5,165,1.5
1128,,Home,AirForce,38,28,66,5,3.5,-185,75
1128,,Away,Montana,25,37,62,141,138,525,74
1128,,Home,USC,44,32,76,11.5,10.5,-750,3
1128,,Away,RhodeIsland,36,48,84,139,2,-135,72.5
1128,,Home,SouthFlorida,20,48,68,1.5,139,115,72.5
1128,,Away,SEMissouriState,37,34,71,135,135,270,1.5
1128,,Home,UMKC,31,35,66,8.5,7,-330,6
1128,,Away,NorthTexas,27,27,54,148.5,141,330,75
1128,,Home,Arkansas,38,31,69,8.5,8,-400,2
1128,,Away,LoyolaMarymount,37,36,73,NL,150,900,81
1128,,Home,Minnesota,41,47,88,NL,15,-1600,7.5
1128,,Away,WilliamMary,32,46,78,NL,136,700,74.5
1128,,Home,OldDominion,39,47,86,NL,13,-1100,6
1128,,Away,NotreDame,26,44,70,NL,141.5,425,75.5
1128,,Home,MichiganState,39,41,80,NL,9.5,-550,2.5
1128,,Away,UtahValley,24,36,60,NL,149.5,1500,77.5
1128,,Home,BYU,38,44,82,NL,19.5,-5000,8
1128,,Away,EasternWashington,39,29,68,NL,142,200,78
1128,,Home,WashingtonState,33,38,71,NL,5.5,-240,4.5
1128,,Neutral,SouthCarolina,26,36,62,NL,8,-400,7
1128,,Neutral,Liberty,43,35,78,NL,138.5,330,74
1128,,Neutral,Tulsa,30,35,65,NL,126.5,150,69.5
1128,,Neutral,TCU,36,34,70,NL,3.5,-170,0.5
1128,,Away,VirginiaTech,29,35,81,NL,137.5,425,70.5
1128,,Home,Villanova,29,35,73,NL,9.5,-550,5.5
1128,,Away,UL-Lafayette,40,42,82,NL,148,1500,81.5
1128,,Home,Baylor,53,59,112,NL,21.5,-5000,8.5
1128,,Away,CentralMichigan,31,41,72,NL,144,115,76
1128,,Home,IllinoisChicago,43,31,74,NL,1.5,-125,2
1128,,Away,NebraskaOmaha,28,30,58,NL,143,270,73.5
1128,,Home,AbileneChristian,28,42,70,NL,7.5,-330,4
1128,,Away,SouthCarolinaState,43,35,78,NL,149,1800,79.5
1128,,Home,BowlingGreen,45,56,101,NL,25.5,-8000,16
1128,,Away,USCUpstate,25,38,63,NL,148.5,1400,77.5
1128,,Home,Furman,43,48,91,NL,18.5,-4000,5.5
1128,,Away,SouthernMiss,20,31,51,NL,135,115,70.5
1128,,Home,Jacksonville,26,40,66,NL,1,-135,0.5
1128,,Away,CoppinState,28,43,71,NL,152,NL,79.5
1128,,Home,Duke,45,36,81,NL,39.5,NL,17
1128,,Away,UMassLowell,30,42,72,NL,150.5,-103,2.5
1128,,Home,IllinoisState,42,40,82,NL,1,-107,79
1128,,Away,GeorgeMason,41,43,84,NL,20,-6000,9
1128,,Home,Howard,33,37,70,NL,145,1600,77.5
1128,,Away,Navy,32,41,73,NL,2,-130,1
1128,,Home,Mt.St.Mary's,31,36,67,NL,129,110,69.5
1128,,Away,SELouisiana,17,42,59,NL,147,1500,77.5
1128,,Home,UAB,43,41,84,NL,18.5,-5000,7
1128,,Away,MDBaltimoreCo,32,48,80,NL,147,125,77.5
1128,,Home,St.FrancisPA,33,32,65,NL,2.5,-145,1.5
1128,,Away,TexasState,35,40,75,NL,7,-300,3.5
1128,,Home,TexasAMCorpus,33,30,63,NL,137,250,72.5
1128,,Away,Army,44,34,78,NL,150.5,500,82.5
1128,,Home,Buffalo,42,32,74,NL,11,-700,7
1128,,Away,UTArlington,45,35,80,NL,7.5,-340,3
1128,,Home,NorthwesternState,37,34,71,NL,152.5,280,82
1128,,Away,WesternCarolina,44,27,83,NL,4.5,-210,82.5
1128,,Home,NCAsheville,28,43,81,NL,159.5,180,1
1128,,Away,MississippiValleyState,26,35,61,NL,160.5,NL,83.5
1128,,Home,Wyoming,57,40,97,NL,32.5,NL,13.5
1128,,Away,HighPoint,37,38,75,NL,139.5,270,73
1128,,Home,Elon,34,42,76,NL,7.5,-330,6
1128,,Away,Lipscomb,30,46,76,NL,8.5,-380,4.5
1128,,Home,Lamar,30,43,73,NL,143.5,320,75.5
1128,,Away,NichollsState,26,31,57,NL,145.5,180,74.5
1128,,Home,SantaClara,34,39,73,NL,4,-210,0.5
1128,,Away,NorfolkState,34,23,57,NL,3.5,-165,70.5
1128,,Home,Radford,20,34,54,NL,135,145,0.5
1128,,Away,TexasSouthern,30,35,65,NL,149,1500,80.5
1128,,Home,OklahomaState,41,44,85,NL,19.5,-5000,9
1129,,Away,Richmond,28,48,76,145,141,290,76.5
1129,,Home,Kentucky,32,32,64,7,7.5,-350,3.5
1129,,Away,Washington,24,28,52,NL,148,500,77.5
1129,,Home,Baylor,38,48,86,NL,11,-700,3.5
1129,,Away,Hofstra,21,35,56,144.5,145,800,75.5
1129,,Home,Rutgers,32,38,70,14.5,14,-1400,6
1129,,Away,NorthDakotaState,24,34,58,NL,142.5,1800,75
1129,,Home,Creighton,36,33,69,NL,23.5,-8000,11
1129,,Away,AirForce,25,20,45,NL,2.5,-145,3.5
1129,,Home,SeattleU,27,36,63,NL,132.5,125,68.5
1129,,Away,JacksonvilleState,39,38,77,135,131,140,71.5
1129,,Home,SouthAlabama,29,44,73,5,3,-160,3.5
1129,,Away,TexasTech,19,34,53,2.5,2.5,-145,6
1129,,Home,Houston,37,27,64,137.5,129.5,125,69.5
1129,,Away,RhodeIsland,38,46,84,NL,2,-130,76
1129,,Home,SanFrancisco,28,43,71,NL,142,110,1
1129,,Away,Oakland,33,34,71,150.5,146,NL,76.5
1129,,Home,Michigan,31,36,81,27,31.5,NL,15
1129,,Away,VirginiaTech,36,40,76,NL,7.5,-350,67.5
1129,,Home,SouthFlorida,23,35,58,NL,125.5,290,0.5
1129,,Neutral,SouthCarolina,34,35,69,NL,2.5,-145,2.5
1129,,Neutral,Tulsa,33,25,58,NL,133.5,125,73
1129,,Neutral,Liberty,26,26,52,NL,119.5,200,64.5
1129,,Neutral,TCU,27,29,56,NL,5,-240,4
1129,,Away,ArkansasState,21,40,61,NL,3,-160,2
1129,,Home,MoreheadState,23,46,69,NL,144,140,73.5
1129,,Away,ArkPineBluff,37,26,63,141.5,143.5,NL,75.5
1129,,Home,IowaState,34,46,80,29,33.5,NL,17.5
1129,,Away,Lipscomb,34,32,66,NL,1,-118,0.5
1129,,Home,Tulane,33,35,68,NL,142.5,-102,75
1129,,Away,NorthwesternState,38,39,77,NL,152.5,1100,81.5
1129,,Home,LouisianaTech,43,48,91,NL,16.5,-2500,8.5
1129,,Away,BoiseState,42,44,86,13,14.5,-1600,4.5
1129,,Home,SamHoustonSt,27,28,55,148.5,149.5,900,78
1129,,Away,FloridaAM,37,38,75,140,142.5,1500,78
1129,,Home,Georgia,38,47,85,17.5,21,-5000,10.5
1129,,Away,Mt.St.Mary's,32,29,61,NL,139,1600,75
1129,,Home,Maryland,41,38,79,NL,20.5,-6000,8.5
1129,,Away,NewOrleans,24,29,53,141,139.5,1600,74
1129,,Home,TexasAM,41,41,82,20,21,-6000,9
1129,,Away,AlabamaAM,32,46,78,144,152,250,80.5
1129,,Home,Samford,43,33,76,8,7.5,-300,1.5
1129,,Away,HoustonBaptist,31,46,77,166,170,NL,91.5
1129,,Home,ArizonaState,65,35,100,32,35.5,NL,15.5
1129,,Away,UMassLowell,33,31,64,NL,150.5,1800,77.5
